PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00186	13457517	9.808133	0.362740	0.264798	-0.007244	-0.001544	-0.002387
00187	13457567	9.794187	0.362380	0.249158	-0.005427	0.002878	-0.002111
00188	13457617	9.815207	0.363566	0.275125	-0.004944	0.000894	0.000441
00189	13457667	9.819303	0.341885	0.271910	-0.001813	-0.002187	-0.000836
00190	13457717	9.801796	0.348871	0.276409	-0.001602	-0.000504	0.001198
00191	13457767	9.813961	0.338264	0.257451	-0.001699	0.002237	-0.001486
00192	13457817	9.795230	0.331544	0.257462	-0.000799	-0.001714	0.001536
00193	13457867	9.795370	0.349060	0.277045	-0.001600	-0.001732	-0.000156
00194	13457917	9.800822	0.335285	0.270674	-0.002600	0.000444	-0.002071
00195	13457967	9.812614	0.337332	0.245732	0.000996	0.001696	-0.005628
00196	13458017	9.815149	0.331104	0.273226	-0.002129	0.000809	-0.001266
00197	13458067	9.812145	0.342820	0.233176	-0.002337	0.000161	-0.000632
00198	13458117	9.806219	0.336838	0.281410	-0.000083	0.000878	-0.000951
00199	13458167	9.814134	0.348628	0.247449	-0.001255	0.004601	-0.001247
00200	13458217	9.831553	0.344153	0.289608	-0.005867	-0.000522	-0.002643
00201	13458267	9.808144	0.357485	0.273711	-0.003132	0.000685	-0.005941
00202	13458317	9.806300	0.358710	0.261712	-0.004382	0.001318	-0.001511
00203	13458367	9.805913	0.352340	0.259159	-0.007164	0.001175	-0.000869
00204	13458417	9.804375	0.339565	0.264869	-0.002244	0.000685	0.001848
00205	13458467	9.802747	0.353905	0.268019	-0.006020	0.002316	-0.002629
00206	13458517	9.822509	0.337275	0.264905	-0.000768	-0.002175	-0.002570
00207	13458567	9.794083	0.356935	0.276274	-0.005180	0.004439	-0.000500
00208	13458617	9.803512	0.341151	0.247128	-0.005751	-0.001001	-0.001846
00209	13458667	9.804969	0.350181	0.262769	-0.005751	0.001939	-0.003142
00210	13458717	9.795361	0.348972	0.279304	-0.004248	0.001165	0.000697
00211	13458767	9.818480	0.364374	0.244907	-0.003284	0.002815	-0.003817
00212	13458817	9.815832	0.345528	0.248463	0.000392	-0.001341	-0.002918
00213	13458867	9.821206	0.356386	0.242893	-0.006136	-0.002432	-0.004093
00214	13458917	9.811932	0.329482	0.257237	-0.002182	0.002453	-0.002476
00215	13458967	9.801662	0.332680	0.255075	-0.005957	0.002551	-0.000315
00216	13459017	9.800265	0.343878	0.266002	-0.002511	0.006935	-0.000656
00217	13459067	9.808655	0.344897	0.255316	-0.001538	0.003072	-0.004366
00218	13459117	9.807531	0.358065	0.256434	-0.003620	-0.001800	-0.000893
00219	13459167	9.806088	0.343206	0.250220	-0.004087	-0.001223	-0.000182
00220	13459217	9.816051	0.367614	0.246531	-0.004605	-0.001915	-0.001241
00221	13459267	9.816011	0.339257	0.271575	-0.003430	0.001498	-0.001168
00222	13459317	9.803823	0.347623	0.260903	-0.005824	0.004257	-0.003896
00223	13459367	9.813641	0.346160	0.255478	-0.005663	0.001000	-0.003660
00224	13459417	9.825718	0.346781	0.266020	-0.002590	0.003385	-0.001123
00225	13459467	9.823277	0.347077	0.273674	-0.003374	0.001792	-0.000329
00226	13459517	9.803906	0.357749	0.266052	-0.001710	0.000359	-0.003771
00227	13459567	9.801032	0.355441	0.272862	-0.003764	0.004041	-0.001053
00228	13459617	9.803025	0.346806	0.275841	-0.001161	-0.001495	-0.000322
00229	13459667	9.818852	0.349239	0.253426	-0.006796	-0.004566	-0.000995
00230	13459717	9.819888	0.323930	0.252584	-0.005800	0.000422	-0.001069
00231	13459767	9.808961	0.348559	0.275715	-0.004172	0.003809	-0.001725
00232	13459817	9.804642	0.349426	0.279483	-0.003513	-0.000025	-0.002548
00233	13459867	9.810034	0.342833	0.266986	-0.001826	-0.000723	-0.001317
00234	13459917	9.787931	0.341860	0.262157	-0.007548	0.005321	-0.002013
00235	13459967	9.813700	0.345974	0.245662	-0.001538	0.000394	0.000598
00236	13460017	9.821580	0.337535	0.258998	-0.003143	-0.000537	0.001108
00237	13460067	9.812585	0.342380	0.240100	-0.004631	-0.001479	-0.004305
00238	13460117	9.817821	0.351453	0.262120	-0.003999	0.000224	0.001277
00239	13460167	9.814390	0.342901	0.256730	-0.004628	0.003181	0.001295
00240	13460217	9.797115	0.357612	0.246767	-0.004753	0.002886	0.000235
00241	13460267	9.818010	0.340783	0.253224	-0.009115	-0.001103	-0.002178
00242	13460317	9.827353	0.359293	0.244898	-0.004541	0.001045	-0.001825
00243	13460367	9.815249	0.349191	0.257615	-0.003660	-0.000586	-0.002286
00244	13460417	9.799492	0.352633	0.257729	-0.005775	0.001110	-0.006946
00245	13460467	9.815720	0.357397	0.280435	0.000013	0.001805	-0.001608
00246	13460517	9.809027	0.356364	0.249852	-0.005411	0.005420	-0.001669
00247	13460567	9.820573	0.356904	0.268140	-0.003225	0.000940	-0.001252
00248	13460617	9.804311	0.347778	0.258672	-0.006793	0.000458	-0.001535
00249	13460667	9.819533	0.374407	0.285060	-0.005729	0.006680	-0.000092
00250	13460717	9.794782	0.361475	0.231937	-0.003208	0.004325	-0.004213
00251	13460767	9.827726	0.337955	0.266866	-0.004580	-0.000495	0.001501
00252	13460817	9.812238	0.360719	0.259872	-0.004046	0.003666	-0.002263
00253	13460867	9.802214	0.345493	0.256583	-0.002275	0.003411	-0.000663
00254	13460917	9.825630	0.340091	0.254316	-0.001180	0.004207	-0.001337
00255	13460967	9.811778	0.345514	0.288537	-0.000316	0.000160	0.001239
00256	13461017	9.833487	0.352570	0.267593	-0.006261	-0.000145	-0.001252
00257	13461067	9.812191	0.336711	0.278113	-0.006517	0.003884	-0.001677
00258	13461117	9.821595	0.354153	0.261735	-0.003945	0.003608	-0.001685
00259	13461167	9.809846	0.337439	0.270649	-0.002551	0.003152	0.000428
00260	13461217	9.806317	0.360052	0.256070	-0.007045	0.003356	-0.003088
00261	13461267	9.833290	0.338713	0.287988	-0.005327	0.001714	-0.000636
00262	13461317	9.798442	0.359566	0.259608	-0.003448	0.001035	-0.000735
00263	13461367	9.807367	0.349954	0.259815	-0.005560	-0.000130	-0.000543
00264	13461417	9.805989	0.338798	0.274521	-0.004961	0.002302	0.000234
00265	13461467	9.826260	0.334226	0.279160	-0.001783	0.001936	0.000545
00266	13461517	9.805899	0.335740	0.256518	0.000251	0.000426	0.000564
00267	13461567	9.797449	0.360977	0.263788	-0.004564	0.005015	-0.001130
00268	13461617	9.811660	0.332252	0.256960	-0.002225	0.000836	0.001372
00269	13461667	9.821123	0.334615	0.262189	-0.004239	0.000767	0.000639
00270	13461717	9.803732	0.346325	0.278139	-0.004297	0.003667	-0.000913
00271	13461767	9.819286	0.330298	0.259998	-0.004604	0.000651	-0.004581
00272	13461817	9.788849	0.357844	0.274069	-0.003181	0.002488	-0.003643
00273	13461867	9.792117	0.358746	0.282876	-0.003338	0.000455	-0.000898
00274	13461917	9.809709	0.355517	0.256640	-0.005139	-0.000157	-0.000223
00275	13461967	9.807943	0.345825	0.252442	-0.003598	0.001743	-0.000764
00276	13462017	9.818606	0.346277	0.260677	-0.004975	0.001755	-0.000122
00277	13462067	9.812382	0.350731	0.257192	-0.003846	0.001448	-0.000064
00278	13462117	9.820850	0.337100	0.262240	-0.003380	0.002678	-0.003229
00279	13462167	9.814366	0.342221	0.262018	-0.005940	0.002730	-0.003253
00280	13462217	9.812279	0.352240	0.269430	-0.004392	0.001568	0.000839
00281	13462267	9.804073	0.360249	0.271314	-0.001967	0.001609	-0.003078
00282	13462317	9.794210	0.335856	0.260383	-0.001822	0.000898	-0.004330
00283	13462367	9.805946	0.347009	0.264149	0.000263	0.000106	0.000403
00284	13462417	9.795637	0.343146	0.246479	-0.006053	0.001279	-0.002038
00285	13462467	9.807114	0.347247	0.268047	-0.001080	0.003049	-0.000734
00286	13462517	9.825794	0.336219	0.273330	-0.003214	-0.001349	0.000176
00287	13462567	9.798407	0.361240	0.261980	-0.003167	0.000102	-0.001062
00288	13462617	9.826691	0.344404	0.266806	-0.003377	0.004978	-0.001197
00289	13462667	9.824228	0.353529	0.261191	-0.004444	0.001916	-0.003454
00290	13462717	9.823179	0.349412	0.245351	-0.003144	-0.001505	0.000402
00291	13462767	9.817326	0.346111	0.275096	-0.002962	0.000653	-0.001895
00292	13462817	9.802678	0.357392	0.271593	-0.004123	0.001989	-0.002843
00293	13462867	9.809063	0.332303	0.253746	-0.005160	-0.000608	-0.001255
00294	13462917	9.810881	0.339852	0.252159	0.003652	0.001230	0.001233
00295	13462967	9.817752	0.355735	0.264060	-0.006498	-0.000825	-0.001572
00296	13463017	9.808784	0.348795	0.264646	-0.005674	0.002547	-0.001459
00297	13463067	9.815544	0.335851	0.276503	-0.006193	-0.000338	-0.002342
00298	13463117	9.803471	0.359996	0.254529	-0.003684	0.000089	-0.003274
00299	13463167	9.807648	0.342976	0.266723	-0.008448	-0.001697	0.000413
00300	13463217	9.808888	0.374242	0.273893	-0.004524	-0.002436	-0.000434
00301	13463267	9.825342	0.356026	0.268817	-0.002337	0.001049	-0.003501
00302	13463317	9.808084	0.346848	0.266443	-0.006187	-0.003665	-0.002102
00303	13463367	9.788775	0.368879	0.264497	-0.001482	0.002585	-0.001311
00304	13463417	9.815423	0.335668	0.257853	-0.004770	-0.000125	-0.003240
00305	13463467	9.793390	0.341804	0.265690	0.000583	0.003344	0.002085
00306	13463517	9.786393	0.357982	0.246999	-0.002934	0.000779	-0.002144
00307	13463567	9.786204	0.345353	0.265212	-0.005119	0.000132	-0.001439
00308	13463617	9.838717	0.326919	0.244068	-0.002474	0.000402	-0.000972
00309	13463667	9.816778	0.355661	0.267985	-0.004369	0.003894	-0.001585
00310	13463717	9.810740	0.345652	0.263387	-0.002516	0.000957	-0.000322
00311	13463767	9.817693	0.329235	0.248542	-0.001882	0.001767	-0.002698
00312	13463817	9.823336	0.346608	0.264968	-0.002661	-0.001057	-0.003538
00313	13463867	9.797853	0.368840	0.259174	-0.004933	0.002561	-0.000659
00314	13463917	9.816815	0.341222	0.251621	-0.008007	0.000404	-0.000986
00315	13463967	9.832047	0.345781	0.244353	-0.004184	-0.000141	-0.000296
00316	13464017	9.803271	0.347861	0.273067	-0.003186	0.002654	-0.002298
00317	13464067	9.806774	0.341186	0.258951	-0.002813	0.003339	-0.000307
00318	13464117	9.800865	0.361314	0.249288	-0.001979	0.000669	-0.003338
00319	13464167	9.804217	0.358637	0.250722	-0.003676	-0.000135	-0.002120
00320	13464217	9.826580	0.339768	0.254737	-0.004845	0.002957	0.002509
00321	13464267	9.810753	0.363489	0.263174	-0.009099	0.000546	-0.001623
00322	13464317	9.814602	0.341996	0.261041	-0.004369	0.001827	0.000519
00323	13464367	9.825909	0.336805	0.253708	-0.001844	0.000613	-0.001742
00324	13464417	9.808628	0.364741	0.258396	-0.005946	0.002090	-0.001590
00325	13464467	9.791019	0.359179	0.267309	-0.002382	0.000501	-0.002377
00326	13464517	9.802871	0.353129	0.250305	-0.000769	0.001312	-0.000998
00327	13464567	9.801992	0.342016	0.259208	-0.005382	0.003850	0.002971
00328	13464617	9.810239	0.334949	0.250671	-0.007039	-0.000902	-0.000642
00329	13464667	9.807466	0.358697	0.265076	-0.000648	-0.000631	-0.001588
00330	13464717	9.838553	0.323547	0.275912	-0.003119	-0.000448	-0.001646
00331	13464767	9.815310	0.363654	0.257347	-0.004832	-0.000767	-0.000584
00332	13464817	9.811185	0.342654	0.273062	-0.003292	0.002204	0.000837
00333	13464867	9.799140	0.352863	0.275452	-0.006303	0.001702	0.003926
00334	13464917	9.818214	0.343603	0.252315	-0.005042	0.000519	-0.002977
00335	13464967	9.818279	0.345591	0.275907	-0.002623	0.003311	0.000715
00336	13465017	9.813896	0.338062	0.266928	-0.004385	-0.001751	0.001749
00337	13465067	9.810755	0.338586	0.275197	-0.003811	0.003320	-0.001945
00338	13465117	9.800550	0.348213	0.288609	-0.007072	0.001231	-0.000696
00339	13465167	9.807641	0.341187	0.272933	-0.003614	-0.001805	0.000819
00340	13465217	9.796723	0.353995	0.279247	-0.006986	-0.000380	0.000453
00341	13465267	9.817547	0.348444	0.273401	-0.001810	-0.000101	0.000308
00342	13465317	9.828472	0.343031	0.250083	-0.000372	-0.001233	-0.000631
00343	13465367	9.791325	0.352730	0.268837	-0.006802	0.001911	-0.000501
00344	13465417	9.805913	0.342685	0.240917	-0.001730	0.001322	-0.001026
00345	13465467	9.801419	0.368422	0.260123	-0.002395	0.000887	-0.001957
00346	13465517	9.794741	0.348373	0.264690	-0.002122	0.000346	-0.003280
00347	13465567	9.794232	0.353459	0.259544	-0.002897	0.005753	-0.003917
00348	13465617	9.794606	0.341020	0.263053	-0.001103	0.002658	-0.002111
00349	13465667	9.796592	0.342066	0.247166	-0.003075	0.002069	-0.002430
00350	13465717	9.800165	0.338328	0.255346	-0.007909	0.001375	-0.001430
00351	13465767	9.806311	0.341268	0.256408	-0.004070	-0.000691	-0.001737
00352	13465817	9.826771	0.335536	0.271783	-0.003432	0.003621	0.000622
00353	13465867	9.809272	0.344191	0.271990	-0.003969	-0.001208	-0.004113
