PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00125	12779117	-0.135143	0.206960	-9.806410	-0.004848	0.000364	-0.002212
00126	12779167	-0.128249	0.228637	-9.813405	-0.000198	0.000867	-0.002125
00127	12779217	-0.149151	0.212019	-9.787653	-0.004490	-0.000620	0.000798
00128	12779267	-0.140820	0.228271	-9.826756	-0.003014	-0.000829	-0.000488
00129	12779317	-0.143889	0.232987	-9.822432	-0.005218	0.004170	-0.000875
00130	12779367	-0.133848	0.222156	-9.825840	-0.000925	0.000527	-0.003023
00131	12779417	-0.120297	0.208477	-9.813195	-0.004777	0.003471	0.001042
00132	12779467	-0.125468	0.214728	-9.809336	-0.003489	0.002071	0.000133
00133	12779517	-0.136347	0.212473	-9.814315	-0.002624	0.001591	-0.003590
00134	12779567	-0.151894	0.228697	-9.799380	-0.004647	0.002341	0.000173
00135	12779617	-0.134337	0.217428	-9.807616	-0.004136	0.001121	-0.002273
00136	12779667	-0.133268	0.224517	-9.801635	-0.005899	0.001185	-0.001755
00137	12779717	-0.143083	0.219864	-9.789598	-0.002507	-0.000048	-0.003213
00138	12779767	-0.121348	0.214032	-9.820624	-0.006969	0.001617	-0.001683
00139	12779817	-0.124114	0.201875	-9.812695	-0.000530	0.000180	-0.002608
00140	12779867	-0.153369	0.242604	-9.825263	-0.003046	0.000808	-0.003873
00141	12779917	-0.128548	0.224713	-9.811722	-0.005647	-0.002791	-0.001904
00142	12779967	-0.142055	0.255841	-9.811423	-0.004475	0.003744	-0.004916
00143	12780017	-0.147871	0.228289	-9.811382	-0.004973	-0.001480	0.002398
00144	12780067	-0.148264	0.225449	-9.812577	-0.004423	0.000300	-0.000413
00145	12780117	-0.147814	0.214551	-9.808507	-0.008023	0.000653	-0.001909
00146	12780167	-0.130367	0.221706	-9.804763	-0.004723	-0.000452	-0.001223
00147	12780217	-0.126679	0.215665	-9.806700	-0.006649	-0.000355	-0.002079
00148	12780267	-0.146413	0.220418	-9.827927	-0.003474	-0.000753	-0.001960
00149	12780317	-0.141313	0.221286	-9.807827	-0.000792	-0.000310	0.000889
00150	12780367	-0.138255	0.221773	-9.837319	-0.000226	0.001886	-0.001282
00151	12780417	-0.130777	0.212189	-9.833997	-0.004493	0.000999	-0.004160
00152	12780467	-0.146005	0.225632	-9.823136	-0.004249	-0.000077	0.002214
00153	12780517	-0.151370	0.229393	-9.815435	-0.000812	0.000655	0.002268
00154	12780567	-0.141346	0.224497	-9.840899	-0.004420	0.000776	-0.004610
00155	12780617	-0.133683	0.214146	-9.801628	-0.007433	-0.000988	-0.003105
00156	12780667	-0.142272	0.219224	-9.808051	-0.005540	0.000922	-0.001916
00157	12780717	-0.147790	0.237011	-9.812111	-0.004196	0.004074	-0.003379
00158	12780767	-0.162438	0.242836	-9.817303	-0.002180	0.001981	-0.002783
00159	12780817	-0.221720	0.194755	-9.759953	-0.002857	0.001164	-0.001816
00160	12780867	-0.103517	0.213228	-9.848505	-0.005139	0.002578	-0.001269
00161	12780917	-0.103594	0.205778	-9.794351	-0.003578	-0.001626	-0.003409
00162	12780967	-0.118850	0.228153	-9.858736	-0.005860	0.002881	-0.003189
00163	12781017	-0.156332	0.244913	-9.825727	-0.000987	-0.003123	0.001995
00164	12781067	-0.146470	0.221234	-9.816903	-0.004295	0.000239	-0.000159
00165	12781117	-0.126265	0.232041	-9.821801	-0.005471	0.003223	0.001428
00166	12781167	-0.150745	0.237169	-9.811845	-0.000901	0.002139	0.000070
00167	12781217	-0.145592	0.214948	-9.829130	-0.002477	0.000938	-0.006314
00168	12781267	-0.123400	0.212255	-9.827321	-0.006054	0.001209	-0.000793
00169	12781317	-0.147554	0.203746	-9.802506	-0.007206	-0.000041	-0.001881
00170	12781367	-0.150885	0.228328	-9.798668	-0.007892	0.001654	-0.002710
00171	12781417	-0.130038	0.216245	-9.807404	-0.001575	0.001021	-0.002857
00172	12781467	-0.143369	0.238660	-9.817878	-0.005500	-0.000335	-0.001664
00173	12781517	-0.147536	0.217123	-9.830560	-0.002630	0.002105	-0.000281
00174	12781567	-0.153357	0.215486	-9.817586	-0.005026	-0.000904	0.000063
00175	12781617	-0.126841	0.221013	-9.827782	-0.006321	0.001260	-0.003097
00176	12781667	-0.150916	0.230639	-9.817367	-0.003390	-0.000066	-0.000193
00177	12781717	-0.127523	0.233773	-9.829943	-0.004790	0.000318	-0.003874
00178	12781767	-0.134039	0.223623	-9.794918	-0.003941	-0.000118	-0.004201
00179	12781817	-0.135351	0.225902	-9.801383	-0.004622	0.001264	-0.001787
00180	12781867	-0.138859	0.243180	-9.816468	-0.006838	0.002868	-0.001419
00181	12781917	-0.164214	0.242929	-9.805309	-0.004619	0.001395	-0.001525
00182	12781967	-0.136793	0.220662	-9.799451	-0.007059	0.000676	0.001036
00183	12782017	-0.127501	0.231344	-9.823948	-0.006707	0.000481	-0.002652
00184	12782067	-0.143089	0.221863	-9.824105	-0.004257	0.000948	-0.001244
00185	12782117	-0.130175	0.229864	-9.823931	-0.003492	-0.002010	-0.000851
00186	12782167	-0.134795	0.226698	-9.827504	-0.003821	0.000075	-0.004458
00187	12782217	-0.144674	0.239929	-9.797260	-0.003440	0.001641	-0.000408
00188	12782267	-0.144158	0.232675	-9.823384	-0.002358	0.001825	0.000133
00189	12782317	-0.131351	0.228090	-9.818892	-0.004582	-0.001226	-0.003820
00190	12782367	-0.144257	0.235850	-9.825305	-0.004836	-0.001068	-0.002376
00191	12782417	-0.148512	0.210521	-9.835822	-0.001939	0.003437	-0.002072
00192	12782467	-0.139186	0.225306	-9.813346	-0.004138	-0.000825	-0.000744
00193	12782517	-0.134765	0.217866	-9.816718	-0.007083	-0.001748	-0.000227
00194	12782567	-0.129445	0.216649	-9.814831	-0.004555	0.004593	0.000378
00195	12782617	-0.153207	0.228410	-9.807043	-0.006102	0.001752	-0.002165
00196	12782667	-0.124237	0.206445	-9.826839	-0.002137	0.002626	-0.002304
00197	12782717	-0.134056	0.213626	-9.806659	-0.005349	-0.000144	-0.002883
