PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00108	13944217	-0.123105	0.228656	-9.801930	-0.005040	0.001772	-0.002221
00109	13944267	-0.151836	0.225215	-9.806332	-0.001603	0.002482	-0.001035
00110	13944317	-0.148332	0.237592	-9.798208	-0.005870	0.000922	-0.000422
00111	13944367	-0.127601	0.233440	-9.813169	-0.001626	0.002185	-0.000970
00112	13944417	-0.134340	0.237326	-9.822480	-0.002135	0.001179	0.000597
00113	13944467	-0.135384	0.251624	-9.798513	-0.002276	0.000432	-0.001398
00114	13944517	-0.125239	0.229088	-9.817251	-0.003572	-0.000302	-0.002585
00115	13944567	-0.124126	0.230041	-9.801925	-0.002708	-0.000088	0.000332
00116	13944617	-0.134889	0.231693	-9.806420	-0.004634	-0.001035	-0.001910
00117	13944667	-0.160813	0.232289	-9.807726	-0.003543	-0.000612	0.004211
00118	13944717	-0.140575	0.225565	-9.820763	-0.009954	0.001495	-0.000187
00119	13944767	-0.154001	0.200348	-9.825725	-0.001868	0.002568	-0.002795
00120	13944817	-0.146149	0.219939	-9.812832	-0.002594	-0.001930	-0.002016
00121	13944867	-0.139894	0.217576	-9.816216	-0.005722	0.007445	-0.001127
00122	13944917	-0.149410	0.224342	-9.820005	-0.004388	0.001399	-0.001096
00123	13944967	-0.136959	0.222368	-9.804965	-0.004853	-0.003067	0.000479
00124	13945017	-0.133409	0.213035	-9.815532	-0.003478	-0.000142	-0.002453
00125	13945067	-0.136635	0.223681	-9.801614	-0.002576	0.001818	-0.001357
00126	13945117	-0.144901	0.247613	-9.818355	-0.004840	0.001584	-0.000519
00127	13945167	-0.130334	0.220030	-9.817463	-0.003310	0.000773	-0.002035
00128	13945217	-0.147980	0.226276	-9.813542	-0.001937	0.002925	-0.001992
00129	13945267	-0.128673	0.234179	-9.809087	-0.004870	-0.000615	-0.001783
00130	13945317	-0.131928	0.231905	-9.788455	-0.005429	0.004321	0.001229
00131	13945367	-0.150460	0.233925	-9.798195	-0.003380	-0.002100	0.000615
00132	13945417	-0.135177	0.241264	-9.816730	-0.002417	-0.001378	-0.001630
00133	13945467	-0.127457	0.238781	-9.820841	-0.000891	-0.000028	-0.002079
00134	13945517	-0.133687	0.245579	-9.816250	-0.004727	0.003103	-0.001217
00135	13945567	-0.142258	0.241589	-9.806864	-0.005741	0.002052	0.000674
00136	13945617	-0.130610	0.243673	-9.816747	-0.001191	0.001648	-0.000974
00137	13945667	-0.144833	0.237407	-9.809969	-0.000731	0.001240	-0.000051
00138	13945717	-0.144545	0.234217	-9.812845	-0.002382	0.002018	0.001465
00139	13945767	-0.145117	0.225580	-9.791032	-0.003936	-0.000756	-0.000209
00140	13945817	-0.122896	0.221101	-9.823971	-0.001191	0.000651	0.000428
00141	13945867	-0.132745	0.219513	-9.813620	-0.005484	-0.000264	0.000275
00142	13945917	-0.129787	0.217160	-9.822022	-0.001197	0.000314	-0.004514
00143	13945967	-0.141030	0.235173	-9.811180	-0.001472	0.000422	0.000682
00144	13946017	-0.135996	0.222225	-9.821022	-0.007825	0.001852	-0.001793
00145	13946067	-0.156026	0.236977	-9.819494	-0.003012	-0.000388	0.000653
00146	13946117	-0.146698	0.225267	-9.819305	-0.004272	0.003950	0.000419
00147	13946167	-0.134412	0.219849	-9.808329	-0.002804	0.001073	-0.000466
00148	13946217	-0.141259	0.227571	-9.825797	-0.003701	0.002021	-0.002253
00149	13946267	-0.145376	0.220732	-9.814754	-0.002714	-0.000998	-0.001116
00150	13946317	-0.146968	0.221325	-9.821220	-0.004589	0.000585	-0.003316
00151	13946367	-0.152152	0.237265	-9.815201	-0.002641	0.003176	0.002210
00152	13946417	-0.150576	0.208156	-9.817122	-0.004427	0.003226	-0.006727
00153	13946467	-0.138734	0.216755	-9.798487	-0.001304	-0.000032	-0.001626
00154	13946517	-0.143190	0.236167	-9.814526	-0.002745	0.000039	-0.001109
00155	13946567	-0.155193	0.230480	-9.816378	0.000966	0.003169	-0.000752
00156	13946617	-0.137342	0.231379	-9.821269	-0.003757	0.000468	-0.003573
00157	13946667	-0.130274	0.222241	-9.809792	-0.004643	0.004458	-0.000922
00158	13946717	-0.134588	0.228526	-9.807146	-0.000068	-0.000887	-0.002791
00159	13946767	-0.156906	0.223012	-9.805346	-0.002886	0.000451	-0.002772
00160	13946817	-0.151282	0.239576	-9.793395	-0.004813	-0.001750	-0.005310
00161	13946867	-0.130238	0.228151	-9.806445	-0.003774	0.002480	0.000957
00162	13946917	-0.123261	0.239744	-9.804810	0.000012	-0.000113	-0.002752
00163	13946967	-0.131987	0.230483	-9.803319	-0.004078	0.001496	-0.002799
00164	13947017	-0.127698	0.233135	-9.804779	-0.003305	0.000642	-0.000626
00165	13947067	-0.145197	0.233200	-9.821940	-0.001459	0.000735	-0.002582
00166	13947117	-0.138057	0.237286	-9.789630	-0.004751	0.000945	0.001110
00167	13947167	-0.133854	0.235635	-9.815767	-0.003598	0.001734	-0.001164
00168	13947217	-0.137661	0.245077	-9.812643	-0.006095	-0.002311	0.000038
00169	13947267	-0.135791	0.218631	-9.807131	-0.005178	0.002123	-0.001832
00170	13947317	-0.149000	0.225114	-9.813539	-0.001343	0.001222	-0.002518
00171	13947367	-0.122172	0.227870	-9.813196	-0.002518	-0.000854	0.001708
00172	13947417	-0.135835	0.214941	-9.793474	-0.000501	0.001915	-0.001589
00173	13947467	-0.132931	0.222261	-9.797565	-0.003310	-0.001135	0.001132
00174	13947517	-0.130925	0.236115	-9.817221	-0.002141	0.002244	-0.002832
00175	13947567	-0.139676	0.203427	-9.813099	-0.003340	0.000246	-0.004181
00176	13947617	-0.127116	0.207751	-9.820357	-0.003163	-0.000972	-0.001021
00177	13947667	-0.145458	0.220252	-9.816189	-0.000302	0.004564	-0.004585
00178	13947717	-0.139087	0.235386	-9.817184	-0.005307	0.000955	-0.003210
