PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00162	13294967	-9.813067	-0.291055	0.303692	-0.005212	-0.001147	0.002601
00163	13295017	-9.788139	-0.307523	0.272561	-0.004227	0.001696	-0.004315
00164	13295067	-9.805406	-0.307021	0.290837	-0.003685	0.001969	-0.001911
00165	13295117	-9.807234	-0.291243	0.285894	-0.004042	0.000025	-0.000442
00166	13295167	-9.802684	-0.277290	0.290424	-0.003292	-0.000410	-0.000354
00167	13295217	-9.802194	-0.283646	0.301041	-0.002463	-0.002372	-0.002030
00168	13295267	-9.814232	-0.264292	0.283766	-0.002665	0.000250	0.000358
00169	13295317	-9.809626	-0.281368	0.305036	-0.005763	0.000902	-0.000308
00170	13295367	-9.807426	-0.295060	0.286136	-0.004034	0.000998	0.000236
00171	13295417	-9.816410	-0.288590	0.299820	-0.006385	0.000075	-0.003672
00172	13295467	-9.810956	-0.279458	0.286666	-0.006095	-0.000522	0.000969
00173	13295517	-9.800044	-0.275015	0.283023	-0.003531	-0.001030	-0.001157
00174	13295567	-9.808212	-0.286675	0.318391	-0.002970	0.003590	-0.003698
00175	13295617	-9.806745	-0.288875	0.317097	-0.004010	0.000156	-0.000670
00176	13295667	-9.809245	-0.285402	0.329490	-0.007436	0.001092	-0.002452
00177	13295717	-9.787916	-0.284299	0.305363	-0.006891	0.004233	-0.003748
00178	13295767	-9.825657	-0.281114	0.317350	-0.004376	0.001634	-0.001041
00179	13295817	-9.799449	-0.291365	0.297633	-0.003362	-0.001251	0.000378
00180	13295867	-9.802522	-0.282151	0.312643	-0.004397	0.002345	-0.001007
00181	13295917	-9.803813	-0.284458	0.295512	-0.002654	-0.002398	-0.000046
00182	13295967	-9.792425	-0.291621	0.317630	-0.002102	0.001548	-0.000634
00183	13296017	-9.812459	-0.296740	0.294376	-0.005297	-0.001642	-0.000446
00184	13296067	-9.817227	-0.320825	0.305554	-0.003204	0.001209	0.002286
00185	13296117	-9.789752	-0.294481	0.315760	-0.006128	0.000147	-0.003228
00186	13296167	-9.803856	-0.297620	0.291331	-0.000367	0.003927	-0.005654
00187	13296217	-9.800142	-0.278402	0.306011	-0.001901	-0.001707	0.000694
00188	13296267	-9.808305	-0.271424	0.303186	-0.005700	-0.001001	-0.000953
00189	13296317	-9.808764	-0.281305	0.280901	-0.002415	0.000117	-0.002084
00190	13296367	-9.807363	-0.285737	0.295320	-0.004597	-0.002565	-0.000457
00191	13296417	-9.778181	-0.294558	0.291982	0.000331	0.000588	0.000025
00192	13296467	-9.799319	-0.297936	0.289984	-0.006720	-0.000443	-0.002007
00193	13296517	-9.807656	-0.300266	0.295054	-0.002929	-0.000796	-0.001703
00194	13296567	-9.801195	-0.283193	0.294028	-0.002756	-0.000847	0.003173
00195	13296617	-9.797522	-0.292746	0.297600	-0.004198	0.000994	-0.000793
00196	13296667	-9.814010	-0.286591	0.293312	-0.005906	0.001181	-0.003703
00197	13296717	-9.821109	-0.282872	0.278474	-0.003420	0.002484	-0.004917
00198	13296767	-9.815242	-0.281005	0.288962	-0.001381	0.002045	-0.000668
00199	13296817	-9.807708	-0.276355	0.293541	-0.001964	0.000732	-0.006408
00200	13296867	-9.813375	-0.297974	0.290954	-0.002442	0.000820	-0.004931
00201	13296917	-9.803251	-0.289218	0.290807	-0.009808	0.003345	-0.002654
00202	13296967	-9.803085	-0.287440	0.299773	-0.005298	0.000197	-0.002582
00203	13297017	-9.814909	-0.276286	0.302163	-0.004318	0.001728	-0.002389
00204	13297067	-9.806812	-0.293536	0.299635	-0.003781	-0.001866	0.001631
00205	13297117	-9.811924	-0.266942	0.301240	-0.003077	0.001949	-0.000466
00206	13297167	-9.791516	-0.280758	0.302598	-0.003043	0.000650	-0.003745
00207	13297217	-9.809041	-0.289245	0.304263	-0.006603	0.004338	-0.001277
00208	13297267	-9.808101	-0.273398	0.312683	-0.006059	0.002383	-0.000136
00209	13297317	-9.803692	-0.286317	0.318258	-0.005481	-0.000836	0.000069
00210	13297367	-9.790355	-0.294664	0.296837	-0.005152	-0.000515	-0.003618
00211	13297417	-9.797474	-0.292768	0.288001	-0.006501	-0.002479	-0.005388
00212	13297467	-9.789042	-0.290216	0.306674	-0.004929	-0.001314	-0.001956
00213	13297517	-9.808688	-0.285755	0.317058	-0.006273	-0.000472	-0.005024
00214	13297567	-9.800207	-0.295218	0.312450	-0.002159	0.001124	-0.002526
00215	13297617	-9.824396	-0.270737	0.323837	-0.006861	0.000401	0.000305
00216	13297667	-9.810443	-0.294388	0.310283	-0.002137	0.003576	-0.002193
00217	13297717	-9.797987	-0.296737	0.303058	-0.001041	0.001205	-0.002883
00218	13297767	-9.808586	-0.282174	0.293773	-0.002979	0.002015	0.000461
00219	13297817	-9.794009	-0.270241	0.299757	-0.007768	-0.000297	0.000364
00220	13297867	-9.795410	-0.272604	0.299462	-0.000499	0.000451	0.000735
00221	13297917	-9.788388	-0.295856	0.288150	-0.002193	0.001187	-0.002077
00222	13297967	-9.808855	-0.280517	0.293975	-0.003310	0.002432	-0.000369
00223	13298017	-9.764282	-0.306240	0.301423	-0.002626	0.004794	-0.001869
00224	13298067	-9.789380	-0.294550	0.292639	-0.001384	0.005075	-0.003374
00225	13298117	-9.789195	-0.291733	0.294921	-0.002798	-0.001052	-0.003179
