PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00175	11900467	-9.803357	-0.309214	0.255262	-0.003561	-0.000440	-0.001203
00176	11900517	-9.815039	-0.285118	0.247119	-0.002914	0.002344	-0.002593
00177	11900567	-9.795864	-0.293123	0.242951	-0.003247	0.000692	-0.002060
00178	11900617	-9.785844	-0.300699	0.255898	-0.005105	-0.001176	-0.000621
00179	11900667	-9.798929	-0.293405	0.239196	-0.004560	0.000469	-0.004524
00180	11900717	-9.801550	-0.294747	0.241635	-0.004886	-0.002138	-0.000016
00181	11900767	-9.803482	-0.296542	0.249283	-0.002701	-0.002066	0.002188
00182	11900817	-9.801616	-0.302522	0.267949	-0.006418	-0.001198	-0.001097
00183	11900867	-9.792848	-0.310750	0.254930	-0.002661	0.001416	0.000057
00184	11900917	-9.790959	-0.305215	0.283176	-0.004712	0.001771	-0.000189
00185	11900967	-9.816264	-0.309347	0.263477	-0.003796	-0.001290	-0.002640
00186	11901017	-9.821270	-0.311835	0.268303	-0.004799	-0.001851	-0.002772
00187	11901067	-9.839217	-0.297885	0.293769	-0.004188	-0.000478	0.002304
00188	11901117	-9.817650	-0.294317	0.263263	-0.005972	-0.000705	0.001244
00189	11901167	-9.796202	-0.307749	0.289866	-0.006905	0.002605	0.001231
00190	11901217	-9.817653	-0.288435	0.292020	-0.003726	-0.001086	-0.000848
00191	11901267	-9.807483	-0.300816	0.289268	-0.003339	0.001793	0.000027
00192	11901317	-9.797335	-0.309829	0.283682	-0.003048	0.001802	0.000575
00193	11901367	-9.816135	-0.298485	0.298361	-0.000750	0.003704	-0.003197
00194	11901417	-9.801376	-0.295061	0.292155	-0.000966	-0.000558	-0.002199
00195	11901467	-9.780328	-0.318624	0.286228	-0.002078	0.001495	0.000409
00196	11901517	-9.800955	-0.304180	0.280577	-0.002270	0.002258	-0.002727
00197	11901567	-9.810596	-0.314061	0.279542	-0.002295	0.005037	-0.002966
00198	11901617	-9.808885	-0.294408	0.271308	-0.006413	0.000928	-0.001438
00199	11901667	-9.818130	-0.302207	0.280906	-0.004435	0.001094	-0.000130
00200	11901717	-9.799401	-0.298643	0.248789	-0.004567	-0.000975	-0.001360
00201	11901767	-9.813051	-0.289726	0.242584	-0.003929	0.000098	-0.001766
00202	11901817	-9.795327	-0.307324	0.261038	-0.002424	0.003262	0.000291
00203	11901867	-9.795180	-0.297994	0.258581	-0.003858	-0.000087	0.001141
00204	11901917	-9.779387	-0.291878	0.272078	-0.001580	0.003885	-0.001088
00205	11901967	-9.801838	-0.304626	0.269847	-0.001277	0.000220	0.000498
00206	11902017	-9.804169	-0.305390	0.263664	-0.004574	-0.001909	-0.001973
00207	11902067	-9.803512	-0.301390	0.264267	-0.002532	0.003413	-0.003808
00208	11902117	-9.819183	-0.298877	0.251487	-0.004929	-0.001591	-0.000113
00209	11902167	-9.816185	-0.304577	0.279069	-0.003895	-0.000060	-0.002253
00210	11902217	-9.800289	-0.296009	0.271495	-0.005153	0.000303	-0.002698
00211	11902267	-9.822200	-0.285737	0.250292	-0.001243	0.002985	-0.004130
00212	11902317	-9.812796	-0.285672	0.270356	-0.006700	0.000633	-0.002338
00213	11902367	-9.787004	-0.288793	0.264978	-0.006969	0.000081	-0.002083
00214	11902417	-9.795271	-0.295632	0.268839	-0.004680	-0.000363	-0.000712
00215	11902467	-9.796850	-0.298226	0.259345	-0.003760	-0.003214	0.000551
00216	11902517	-9.806113	-0.289893	0.276270	-0.005642	0.002850	-0.000533
00217	11902567	-9.797798	-0.299039	0.259442	-0.002611	0.002098	-0.000577
00218	11902617	-9.812834	-0.301793	0.270272	-0.006168	0.003353	-0.002069
00219	11902667	-9.803925	-0.288283	0.267336	-0.002464	-0.002450	0.001288
00220	11902717	-9.817464	-0.296471	0.277641	-0.007724	-0.001157	0.000315
00221	11902767	-9.821703	-0.291054	0.258020	-0.006206	-0.002878	-0.001684
00222	11902817	-9.808450	-0.291260	0.271683	-0.005173	0.003278	-0.000952
00223	11902867	-9.791125	-0.309520	0.280575	-0.003561	0.000298	-0.003438
00224	11902917	-9.791965	-0.287977	0.257606	-0.004992	0.000703	0.002305
00225	11902967	-9.797638	-0.300274	0.274984	-0.003701	0.004072	-0.001942
00226	11903017	-9.790487	-0.298652	0.271975	-0.006910	-0.000659	0.000027
00227	11903067	-9.797983	-0.306009	0.265330	-0.001713	-0.000183	-0.001332
00228	11903117	-9.800856	-0.297646	0.290702	-0.007028	0.001208	-0.001150
00229	11903167	-9.819185	-0.318798	0.292743	-0.001552	-0.002083	0.000133
00230	11903217	-9.811517	-0.317783	0.283305	-0.004838	-0.000428	-0.000297
00231	11903267	-9.820245	-0.304381	0.281862	-0.007007	0.002566	0.000782
00232	11903317	-9.814121	-0.294060	0.271053	-0.005386	0.001458	-0.004738
00233	11903367	-9.797272	-0.305243	0.264052	-0.003889	0.002167	0.000034
00234	11903417	-9.797951	-0.293296	0.272623	-0.004354	0.001711	0.000195
00235	11903467	-9.794942	-0.281473	0.263509	-0.008069	0.002939	0.000339
00236	11903517	-9.785787	-0.308725	0.263004	-0.003546	0.002009	-0.003622
00237	11903567	-9.798095	-0.282197	0.274914	-0.003916	-0.002384	-0.001336
00238	11903617	-9.810403	-0.272730	0.282072	-0.005747	0.001200	-0.000764
00239	11903667	-9.803984	-0.294549	0.249679	-0.005145	0.002881	-0.004444
00240	11903717	-9.807971	-0.306715	0.264604	-0.003394	0.002237	-0.004837
00241	11903767	-9.810036	-0.300424	0.278186	-0.000734	0.002550	-0.000034
