PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00148	12364817	0.203795	-9.779618	0.171767	-0.005780	0.001476	0.000741
00149	12364867	0.211142	-9.771383	0.197382	-0.003315	0.000228	-0.000460
00150	12364917	0.209473	-9.762153	0.182277	-0.005441	0.001738	0.000194
00151	12364967	0.217943	-9.777431	0.195478	-0.002133	-0.000818	-0.000471
00152	12365017	0.216959	-9.777153	0.192036	-0.005454	0.003257	-0.000343
00153	12365067	0.204917	-9.773614	0.183315	-0.003516	0.001319	-0.002570
00154	12365117	0.205700	-9.766512	0.185199	-0.003957	0.002412	-0.000028
00155	12365167	0.198574	-9.780254	0.177821	-0.003454	-0.001455	-0.000724
00156	12365217	0.200537	-9.789218	0.176298	-0.006790	-0.001255	-0.000007
00157	12365267	0.219020	-9.780497	0.179396	-0.002643	0.002240	0.000861
00158	12365317	0.230097	-9.791257	0.193979	-0.002450	0.003012	-0.002311
00159	12365367	0.224425	-9.795879	0.181483	-0.003603	0.001287	-0.000967
00160	12365417	0.210996	-9.782531	0.181850	-0.002403	0.002561	-0.003237
00161	12365467	0.207005	-9.788864	0.189272	-0.003078	0.000519	-0.004401
00162	12365517	0.215945	-9.789088	0.195959	-0.001823	-0.000550	-0.000756
00163	12365567	0.218608	-9.789706	0.191806	-0.005234	-0.001036	-0.002160
00164	12365617	0.214369	-9.789600	0.196936	-0.002413	-0.000312	-0.004251
00165	12365667	0.204122	-9.783767	0.179428	-0.005177	0.001321	-0.002977
00166	12365717	0.204910	-9.770408	0.174874	-0.005146	0.002451	-0.002174
00167	12365767	0.211772	-9.791458	0.176700	-0.005430	-0.001714	0.000463
00168	12365817	0.219426	-9.791945	0.183676	-0.004168	-0.001407	-0.002423
00169	12365867	0.227192	-9.799633	0.180775	-0.005210	0.003447	-0.002649
00170	12365917	0.217649	-9.782028	0.185422	-0.001932	-0.001498	-0.003453
