PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00136	13774667	-0.282111	9.804199	0.100342	-0.001224	0.003908	-0.002336
00137	13774717	-0.282124	9.794467	0.116142	-0.001209	0.003424	-0.002853
00138	13774767	-0.300707	9.824749	0.106514	-0.004803	0.002779	-0.002395
00139	13774817	-0.303803	9.825156	0.108286	-0.008331	0.000041	-0.001661
00140	13774867	-0.281586	9.827024	0.128224	-0.005374	0.001674	-0.001085
00141	13774917	-0.304020	9.843192	0.107720	-0.004960	0.000718	-0.000162
00142	13774967	-0.287991	9.839870	0.105239	-0.005297	0.001682	0.002183
00143	13775017	-0.303227	9.830919	0.119924	-0.004113	0.000308	-0.001159
00144	13775067	-0.286105	9.818277	0.106908	-0.005171	0.001452	-0.000124
00145	13775117	-0.286636	9.803234	0.112891	-0.004203	0.004117	-0.001237
00146	13775167	-0.292433	9.806675	0.085062	-0.002797	0.001274	0.000829
00147	13775217	-0.297804	9.813347	0.094517	-0.003434	0.001200	0.000221
00148	13775267	-0.301952	9.810534	0.104372	-0.004629	0.001397	-0.001377
00149	13775317	-0.291157	9.808949	0.107883	-0.005415	0.000162	0.001276
00150	13775367	-0.306448	9.823440	0.109893	-0.003263	0.003876	-0.000241
00151	13775417	-0.290062	9.822871	0.082613	-0.001503	0.001613	-0.001577
00152	13775467	-0.295442	9.817322	0.115774	-0.003304	0.003099	-0.001341
00153	13775517	-0.287853	9.832007	0.092271	-0.004083	0.001470	-0.000612
00154	13775567	-0.303987	9.831176	0.118051	-0.005260	0.001998	-0.002941
00155	13775617	-0.305110	9.820787	0.098397	-0.003899	0.000635	-0.000229
00156	13775667	-0.299922	9.819824	0.103112	-0.002990	0.001135	-0.001482
00157	13775717	-0.291237	9.829692	0.116447	-0.001977	0.001872	0.002369
00158	13775767	-0.308697	9.812405	0.116049	-0.002735	-0.000930	-0.001037
00159	13775817	-0.289209	9.793842	0.119852	-0.003005	0.001849	0.000352
00160	13775867	-0.285120	9.791307	0.118140	-0.004097	0.001729	-0.002242
00161	13775917	-0.298779	9.804708	0.115616	-0.005055	-0.001121	0.002039
00162	13775967	-0.294226	9.833887	0.119120	-0.004157	0.000696	-0.000966
00163	13776017	-0.300149	9.834867	0.112235	-0.003760	-0.002913	-0.000665
00164	13776067	-0.286320	9.825091	0.111060	-0.006764	0.002366	0.001068
00165	13776117	-0.296107	9.823894	0.104068	-0.002591	0.003954	0.001100
00166	13776167	-0.294872	9.822428	0.123416	-0.002892	0.001940	-0.003428
00167	13776217	-0.305598	9.829179	0.123206	-0.009711	-0.001658	0.000063
00168	13776267	-0.295869	9.821246	0.106993	-0.006817	-0.000317	-0.001027
00169	13776317	-0.304715	9.815091	0.113837	0.000167	-0.000655	-0.002588
00170	13776367	-0.310183	9.811995	0.126014	-0.005934	0.000215	-0.001443
00171	13776417	-0.303700	9.811932	0.119903	-0.005871	0.001347	0.000775
00172	13776467	-0.291786	9.806540	0.110061	-0.004601	0.004560	-0.003508
00173	13776517	-0.292527	9.838411	0.103484	-0.001672	-0.000101	-0.001585
00174	13776567	-0.313118	9.837255	0.116402	-0.004668	0.000525	-0.002757
00175	13776617	-0.304457	9.835241	0.115600	-0.004978	0.002426	-0.001401
00176	13776667	-0.307410	9.829999	0.098824	-0.003508	0.000448	-0.000964
00177	13776717	-0.313494	9.836873	0.109932	-0.005607	-0.000008	-0.000739
00178	13776767	-0.283805	9.805935	0.093751	-0.005865	0.000790	-0.002978
00179	13776817	-0.298994	9.814135	0.104102	-0.004237	-0.000180	-0.002991
00180	13776867	-0.285238	9.810979	0.104047	-0.005732	-0.001104	-0.000045
00181	13776917	-0.302421	9.822581	0.122314	-0.004592	-0.000732	0.000340
00182	13776967	-0.281860	9.802558	0.114500	-0.004075	-0.001687	0.002321
00183	13777017	-0.293772	9.815521	0.110493	-0.004334	0.001178	-0.000677
00184	13777067	-0.301850	9.814793	0.120394	-0.004089	0.002538	-0.001211
00185	13777117	-0.277196	9.790511	0.114733	-0.002336	0.001962	0.001115
00186	13777167	-0.291343	9.835179	0.114762	-0.001369	0.000524	-0.000235
00187	13777217	-0.317799	9.846393	0.104258	-0.006818	0.003205	0.001878
00188	13777267	-0.284554	9.816604	0.109543	-0.006010	0.001300	-0.005636
00189	13777317	-0.310379	9.825190	0.100943	-0.001449	0.002133	-0.000291
00190	13777367	-0.297565	9.799397	0.122138	-0.005642	0.001418	0.002379
00191	13777417	-0.317572	9.813000	0.116575	-0.001623	0.002418	-0.002950
00192	13777467	-0.310223	9.825444	0.115114	-0.002378	0.002414	0.001381
00193	13777517	-0.310061	9.811783	0.108677	-0.004783	0.001366	0.000004
00194	13777567	-0.301894	9.821117	0.094854	-0.009078	0.001215	-0.003705
00195	13777617	-0.303751	9.823294	0.121606	-0.005301	0.003780	0.000851
00196	13777667	-0.300733	9.827713	0.099151	-0.007221	-0.000652	-0.001606
00197	13777717	-0.297994	9.826783	0.115322	-0.002389	0.002239	-0.003365
00198	13777767	-0.295083	9.831849	0.096610	-0.002626	-0.002576	-0.003964
00199	13777817	-0.306383	9.843694	0.103788	-0.001668	0.001969	0.001055
00200	13777867	-0.287714	9.825888	0.120414	-0.007618	-0.001273	-0.001288
